Data;Hora;Temperatura;Umidade;Velocidade_Vento;Pressao;Radiacao_Solar
18/04/2024;15:00;24,1;67;0,8;1014,8;178
18/04/2024;16:00;24;66;1,2;1014,5;133
18/04/2024;17:00;23,5;67;1,1;1014,5;64
18/04/2024;18:00;23,1;67;0,8;1014,7;9
18/04/2024;19:00;22,8;69;0,7;1014,9;0
18/04/2024;20:00;22,9;67;0,9;1015,3;0
18/04/2024;21:00;22,8;67;0,7;1015,8;0
18/04/2024;22:00;22;77;0,6;1016;0
18/04/2024;23:00;21;80;0;1016;0
18/04/2024;24:00:00;20,4;81;0;1016,1;0
19/04/2024;01:00;19,7;88;0;1015,7;0
19/04/2024;02:00;19;91;0;1015,4;0
19/04/2024;03:00;18,7;91;0;1015,2;0
19/04/2024;04:00;18,3;94;0;1015,3;0
19/04/2024;05:00;18,1;94;0;1015,3;0
19/04/2024;06:00;17,8;95;0;1015,2;0
19/04/2024;07:00;17,8;94;0;1015,4;2
19/04/2024;08:00;18,6;88;0,5;1015,7;18
19/04/2024;09:00;20,7;76;0,6;1016,2;29
19/04/2024;10:00;22,4;60;0,7;1016,6;52
19/04/2024;11:00;25;52;1,2;1016,6;698
19/04/2024;12:00;26;46;1,2;1016,1;835
19/04/2024;13:00;25,9;47;1,7;1015,6;761
19/04/2024;14:00;25,2;50;1,4;1015,4;295
19/04/2024;15:00;24,9;51;1,4;1015,3;54
19/04/2024;16:00;24,6;53;1,3;1015,3;63
19/04/2024;17:00;24,1;56;1,5;1015,4;65
19/04/2024;18:00;23,1;62;1,2;1015,6;8
19/04/2024;19:00;22,8;64;1;1016,1;0
19/04/2024;20:00;22,8;64;0,9;1016,4;0
19/04/2024;21:00;22,4;68;0,7;1016,7;0
19/04/2024;22:00;22,2;70;0,9;1016,9;0
19/04/2024;23:00;22;72;0,7;1017;0
19/04/2024;24:00:00;21,7;75;0,5;1016,8;0
20/04/2024;01:00;21,5;76;0;1016,5;0
20/04/2024;02:00;21,4;78;0;1016,3;0
20/04/2024;03:00;21,5;79;0;1015,9;0
20/04/2024;04:00;21,2;80;0;1015,7;0
20/04/2024;05:00;21,2;79;0;1015,7;0
20/04/2024;06:00;21,1;81;0;1016,1;0
20/04/2024;07:00;20,7;85;0;1016,4;4
20/04/2024;08:00;21,2;81;0;1016,9;52
20/04/2024;09:00;22,6;72;0,5;1017,3;73
20/04/2024;10:00;24;64;1,1;1017,5;72
20/04/2024;11:00;25,4;60;1,1;1017,2;529
20/04/2024;12:00;25,4;61;1,4;1016,6;515
20/04/2024;13:00;24,8;65;1,8;1016;236
20/04/2024;14:00;24,6;66;1,9;1015,4;214
20/04/2024;15:00;24,4;67;1,5;1015,1;135
20/04/2024;16:00;24,2;67;1,1;1015;89
20/04/2024;17:00;23,9;68;1,1;1014,8;30
20/04/2024;18:00;23,1;72;1;1014,9;3
20/04/2024;19:00;22,5;77;1;1015,1;0
20/04/2024;20:00;22,2;79;0,8;1015,6;0
20/04/2024;21:00;21,6;82;0,6;1016,1;0
20/04/2024;22:00;21,3;85;0,6;1016,3;0
20/04/2024;23:00;21,3;84;0,6;1016,2;0
20/04/2024;24:00:00;20,5;89;0;1016,1;0
21/04/2024;01:00;20,1;91;0;1015,8;0
21/04/2024;02:00;19,7;92;0;1015,5;0
21/04/2024;03:00;19,4;93;0;1014,9;0
21/04/2024;04:00;19,1;94;0;1014,6;0
21/04/2024;05:00;18,8;94;0;1014,5;0
21/04/2024;06:00;18,6;91;0;1014,7;0
21/04/2024;07:00;18,6;92;0;1015,1;3
21/04/2024;08:00;19,4;90;0;1015,5;27
21/04/2024;09:00;21,2;83;0,7;1016;44
21/04/2024;10:00;23;74;0,9;1015,9;79
21/04/2024;11:00;24,7;68;1,1;1015,6;633
21/04/2024;12:00;25,3;67;1;1014,8;769
21/04/2024;13:00;24,9;70;1,2;1014,1;720
21/04/2024;14:00;24,4;73;1,4;1013,5;223
21/04/2024;15:00;24;74;1,3;1013,2;147
21/04/2024;16:00;23,8;73;0,9;1013,1;91
21/04/2024;17:00;23,8;73;0,7;1012,9;42
21/04/2024;18:00;23,4;74;0,9;1012,7;6
21/04/2024;19:00;22,4;77;0,6;1012,7;0
21/04/2024;20:00;21,7;81;0,6;1012,9;0
21/04/2024;21:00;21,2;84;0;1013;0
21/04/2024;22:00;20,9;87;0;1013;0
21/04/2024;23:00;20,5;91;0;1013;0
21/04/2024;24:00:00;20,3;93;0;1012,9;0
22/04/2024;01:00;20,1;93;0;1012,7;0
22/04/2024;02:00;19,8;94;0;1012,5;0
22/04/2024;03:00;19,6;94;0;1012,1;0
22/04/2024;04:00;19,3;94;0;1011,9;0
22/04/2024;05:00;19,1;95;0;1011,7;0
22/04/2024;06:00;19,1;95;0;1012,1;0
22/04/2024;07:00;19,4;94;0;1012,8;4
22/04/2024;08:00;20,8;91;0;1013,4;58
22/04/2024;09:00;22,2;84;0,7;1013,9;100
22/04/2024;10:00;23,3;80;0,8;1013,6;73
22/04/2024;11:00;26,1;68;0,9;1012,8;660
22/04/2024;12:00;27,6;65;1,2;1011,4;758
22/04/2024;13:00;27,5;65;1,3;1010,8;658
22/04/2024;14:00;27,1;67;1,3;1010,1;140
22/04/2024;15:00;26,8;70;1,2;1009,8;61
22/04/2024;16:00;27,4;64;1,1;1009,8;46
22/04/2024;17:00;26,4;64;1;1010,4;37
22/04/2024;18:00;25;68;0,7;1011;5
22/04/2024;19:00;23,8;80;0,8;1011,4;0
22/04/2024;20:00;23,1;84;0,7;1011,8;0
22/04/2024;21:00;22,7;85;0;1011,9;0
22/04/2024;22:00;22,4;86;0;1011,7;0
22/04/2024;23:00;21,8;89;0;1011,5;0
22/04/2024;24:00:00;21,5;90;0;1011,2;0
23/04/2024;01:00;21,4;89;0,6;1011;0
23/04/2024;02:00;21,2;90;0;1010,6;0
23/04/2024;03:00;20,9;92;0;1010,4;0
23/04/2024;04:00;21,3;91;0,5;1010,7;0
23/04/2024;05:00;21,8;92;0,5;1010,7;0
23/04/2024;06:00;20,8;92;0;1010,7;0
23/04/2024;07:00;20,6;93;0;1010,9;5
23/04/2024;08:00;21,3;90;0,5;1010,8;38
23/04/2024;09:00;23,1;83;0,6;1011,2;43
23/04/2024;10:00;25,5;71;0,6;1011,8;59
23/04/2024;11:00;29,2;58;0,6;1011,4;644
23/04/2024;12:00;31,4;52;0,6;1010,6;666
23/04/2024;13:00;28,4;67;1,1;1010,3;592
23/04/2024;14:00;26,4;76;1,1;1010,1;93
23/04/2024;15:00;26,7;74;0,8;1009,6;60
23/04/2024;16:00;27,4;71;0,9;1009,4;50
23/04/2024;17:00;27,2;73;0,9;1009,6;46
23/04/2024;18:00;25,9;74;0,5;1010,1;12
23/04/2024;19:00;25,6;76;0;1010,3;0
23/04/2024;20:00;25,3;82;0;1010,4;0
23/04/2024;21:00;24,7;85;0,6;1010,4;0
23/04/2024;22:00;24,3;84;0;1010,2;0
23/04/2024;23:00;24,1;75;0;1010,6;0
23/04/2024;24:00:00;23,4;80;0;1010,3;0
24/04/2024;01:00;22,8;85;0;1009,9;0
24/04/2024;02:00;22,8;82;0;1009,6;0
24/04/2024;03:00;22,4;81;0;1009,5;0
24/04/2024;04:00;22,7;74;0;1009,1;0
24/04/2024;05:00;22,7;76;0,5;1009;0
24/04/2024;06:00;22,1;80;0,4;1009,4;0
24/04/2024;07:00;23,2;65;0,5;1010,1;2
24/04/2024;08:00;24,7;60;0,5;1010,6;22
24/04/2024;09:00;27,2;52;0,9;1011,2;47
24/04/2024;10:00;27,8;59;0,7;1011,7;57
24/04/2024;11:00;29,8;50;0,8;1011,5;623
24/04/2024;12:00;30,1;52;1,1;1010,9;722
24/04/2024;13:00;29,3;59;1,4;1010,5;583
24/04/2024;14:00;28,2;65;0,9;1010,3;149
24/04/2024;15:00;27,6;68;0,8;1010,4;107
24/04/2024;16:00;27;70;1,1;1010,6;72
24/04/2024;17:00;26,4;71;0,8;1011;36
24/04/2024;18:00;26,2;72;0,7;1011,7;2
24/04/2024;19:00;26,1;72;0,6;1011,9;0
24/04/2024;20:00;25,8;76;0,7;1012,8;0
24/04/2024;21:00;25,4;82;0,5;1013,5;0
24/04/2024;22:00;25,4;82;0,6;1013,7;0
24/04/2024;23:00;25,2;85;0,8;1013,7;0
24/04/2024;24:00:00;24,7;88;0,6;1013,6;0
25/04/2024;01:00;24,5;89;0,5;1013,3;0
25/04/2024;02:00;24,4;90;0,7;1013;0
25/04/2024;03:00;24,4;90;0;1012,7;0
25/04/2024;04:00;24,3;91;0,7;1012,4;0
25/04/2024;05:00;24,3;90;0;1012,3;0
25/04/2024;06:00;24;91;1,2;1012,6;0
25/04/2024;07:00;23,1;95;1;1013,2;0
25/04/2024;08:00;23;95;0,7;1013,8;4
25/04/2024;09:00;22,9;95;0,5;1014,5;24
25/04/2024;10:00;23,4;94;0,7;1015;52
25/04/2024;11:00;24,3;89;0,8;1014,8;139
25/04/2024;12:00;24,9;84;0,9;1014,2;120
25/04/2024;13:00;25;84;1,2;1013,7;114
25/04/2024;14:00;25,4;83;1,5;1013,1;206
25/04/2024;15:00;24,5;86;1,2;1012,8;46
25/04/2024;16:00;24,2;87;1,2;1012,7;14
25/04/2024;17:00;23,9;86;1,2;1012,9;8
25/04/2024;18:00;23,9;84;1,1;1013,2;2
25/04/2024;19:00;23,8;83;1,4;1013,6;0
25/04/2024;20:00;23,7;82;1,7;1014;0
25/04/2024;21:00;23,6;82;1,3;1014,5;0
25/04/2024;22:00;23,5;83;1,1;1014,8;0
25/04/2024;23:00;23,7;82;0,8;1014,9;0
25/04/2024;24:00:00;23,7;83;0,9;1014,7;0
26/04/2024;01:00;23,5;83;1;1014,5;0
26/04/2024;02:00;23,3;83;1,2;1014,5;0
26/04/2024;03:00;23,1;85;0,8;1014,3;0
26/04/2024;04:00;22,9;85;1,1;1013,7;0
26/04/2024;05:00;22,9;85;0,8;1013,5;0
26/04/2024;06:00;23;85;0,8;1013,5;0
26/04/2024;07:00;23,1;86;0,9;1014;0
26/04/2024;08:00;23,2;88;0,9;1014,5;19
26/04/2024;09:00;23,6;88;0,6;1015;63
26/04/2024;10:00;24,2;85;0,6;1015,4;110
26/04/2024;11:00;25;81;0,6;1014,9;136
26/04/2024;12:00;25,5;78;0,8;1014,2;179
26/04/2024;13:00;26;75;1,1;1013,5;178
26/04/2024;14:00;26,1;75;1,3;1012,8;126
26/04/2024;15:00;26,1;74;1;1012,2;149
26/04/2024;16:00;25,9;74;1,1;1011,9;88
26/04/2024;17:00;25,3;76;1;1011,8;37
26/04/2024;18:00;24,7;79;1;1012;3
26/04/2024;19:00;23,9;83;0,6;1012,2;0
26/04/2024;20:00;23,4;85;0;1012,2;0
26/04/2024;21:00;23;88;0;1012,2;0
26/04/2024;22:00;22,7;90;0;1012,3;0
26/04/2024;23:00;22,5;92;0;1012,2;0
26/04/2024;24:00:00;22;93;0;1011,7;0
27/04/2024;01:00;21,9;94;0;1011,5;0
27/04/2024;02:00;21,8;95;0,5;1011,5;0
27/04/2024;03:00;21,8;95;0;1011,2;0
27/04/2024;04:00;21,7;95;0;1011;0
27/04/2024;05:00;21,6;95;0;1010,7;0
27/04/2024;06:00;21,5;95;0;1010,5;0
27/04/2024;07:00;21,2;95;0;1011;3
27/04/2024;08:00;21,9;94;0;1011,3;28
27/04/2024;09:00;23,4;88;0,8;1011,6;47
27/04/2024;10:00;24,9;81;1;1011,6;66
27/04/2024;11:00;26,8;75;1;1011,3;586
27/04/2024;12:00;26,8;77;0,9;1010,8;707
27/04/2024;13:00;25,8;81;1,1;1010,4;546
27/04/2024;14:00;25,4;81;0,9;1009,6;103
27/04/2024;15:00;26;78;0,9;1008,8;61
27/04/2024;16:00;25,9;78;0,9;1008,5;46
27/04/2024;17:00;26,1;79;0,8;1008,2;33
27/04/2024;18:00;26;79;0,7;1008;3
27/04/2024;19:00;25,2;83;0,7;1008,2;0
27/04/2024;20:00;24,5;86;0,6;1008,5;0
27/04/2024;21:00;24,2;88;0;1008,3;0
27/04/2024;22:00;23,9;90;0;1008,1;0
27/04/2024;23:00;23,6;93;0;1008;0
27/04/2024;24:00:00;23,4;94;0;1008;0
28/04/2024;01:00;23,5;93;0;1007,9;0
28/04/2024;02:00;23,8;86;0;1007,8;0
28/04/2024;03:00;25,2;71;0,6;1007,7;0
28/04/2024;04:00;25,9;66;0,6;1007,8;0
28/04/2024;05:00;26,4;64;0,6;1008,2;0
28/04/2024;06:00;26,3;65;0,6;1008,6;0
28/04/2024;07:00;25,4;69;0,5;1008,5;2
28/04/2024;08:00;27,8;57;0,7;1008,7;21
28/04/2024;09:00;29,3;54;0,9;1009,4;37
28/04/2024;10:00;30,6;52;0,9;1009,7;65
28/04/2024;11:00;32,7;47;0,9;1009,2;596
28/04/2024;12:00;35,1;41;1,4;1008,5;724
28/04/2024;13:00;32,4;48;1,1;1008,2;594
28/04/2024;14:00;31,2;53;1;1007,8;85
28/04/2024;15:00;29,3;65;1,4;1008,3;55
28/04/2024;16:00;27,2;77;1;1009,3;59
28/04/2024;17:00;26,4;82;1,1;1009,9;41
28/04/2024;18:00;25,5;87;0,9;1010,4;3
28/04/2024;19:00;25;86;1;1010,3;0
28/04/2024;20:00;25;87;0,8;1010,6;0
28/04/2024;21:00;24,8;86;1,2;1011,3;0
28/04/2024;22:00;24,4;88;0,7;1012,1;0
28/04/2024;23:00;24,5;88;0,5;1012,7;0
28/04/2024;24:00:00;24,3;91;0,8;1012,6;0
29/04/2024;01:00;24,2;89;0,7;1012,4;0
29/04/2024;02:00;24,3;89;0;1012,1;0
29/04/2024;03:00;24;89;0,5;1011,5;0
29/04/2024;04:00;23,4;90;0;1011,4;0
29/04/2024;05:00;23,5;91;0;1011,7;0
29/04/2024;06:00;23,8;90;0;1012,3;0
29/04/2024;07:00;24;89;0;1012,9;3
29/04/2024;08:00;24,4;88;0,6;1013,3;29
29/04/2024;09:00;24,6;88;0,8;1013,6;58
29/04/2024;10:00;25,5;84;0,9;1013,5;130
29/04/2024;11:00;27,4;76;1,1;1013,1;523
29/04/2024;12:00;29;70;1,2;1012,2;704
29/04/2024;13:00;29,3;68;1,4;1011,5;586
29/04/2024;14:00;29,3;66;1,3;1010,8;106
29/04/2024;15:00;28,9;67;1,4;1010,5;62
29/04/2024;16:00;28,2;70;1,5;1010,4;60
29/04/2024;17:00;26,9;77;1,3;1010,3;30
29/04/2024;18:00;25,9;82;1,1;1010,4;2
29/04/2024;19:00;25,1;86;0,9;1010,6;0
29/04/2024;20:00;24,8;88;0,6;1010,8;0
29/04/2024;21:00;24,6;89;0,6;1011,2;0
29/04/2024;22:00;24,3;91;0;1011,6;0
29/04/2024;23:00;24,4;90;0,7;1011,6;0
29/04/2024;24:00:00;24,1;92;0;1011,4;0
30/04/2024;01:00;23,7;94;0;1011;0
30/04/2024;02:00;23,9;93;0;1010,6;0
30/04/2024;03:00;24;92;0;1009,9;0
30/04/2024;04:00;23,9;93;0;1009,3;0
30/04/2024;05:00;23,7;94;0;1009,2;0
30/04/2024;06:00;23,5;95;0,7;1009,6;0
30/04/2024;07:00;23,2;96;0,5;1010,6;1
30/04/2024;08:00;23,2;96;0,6;1011,6;30
30/04/2024;09:00;24,2;89;0,8;1012,1;110
30/04/2024;10:00;25;85;0,8;1012,5;110
30/04/2024;11:00;26,4;80;1,2;1012,1;540
30/04/2024;12:00;27;78;1;1011,5;686
30/04/2024;13:00;26,9;79;1,1;1010,7;583
30/04/2024;14:00;26,6;80;1,4;1009,8;111
30/04/2024;15:00;26,2;81;0,7;1009,5;71
30/04/2024;16:00;26,4;79;0,9;1009,5;53
30/04/2024;17:00;25,5;84;1;1009,8;29
30/04/2024;18:00;24,8;88;0,6;1010,4;3
30/04/2024;19:00;24,5;89;0,8;1010,8;0
30/04/2024;20:00;24,6;88;0,5;1011;0
30/04/2024;21:00;25;87;0;1011;0
30/04/2024;22:00;24,6;90;0;1010,9;0
30/04/2024;23:00;24,2;91;0,4;1010,6;0
30/04/2024;24:00:00;24;92;0;1010,5;0
01/05/2024;01:00;23,7;93;0;1010,3;0
01/05/2024;02:00;23,9;94;0;1010,2;0
01/05/2024;03:00;23,6;95;0;1009,8;0
01/05/2024;04:00;23,4;94;0;1009,4;0
01/05/2024;05:00;23;94;0;1009,2;0
01/05/2024;06:00;22,5;95;0;1009,4;0
01/05/2024;07:00;22,2;97;0;1009,7;2
01/05/2024;08:00;22,6;97;0,6;1010,5;37
01/05/2024;09:00;24;92;0,7;1011;67
01/05/2024;10:00;25,2;85;0,9;1011,2;94
01/05/2024;11:00;27,1;77;1;1010,9;495
01/05/2024;12:00;27,9;74;1;1010,1;679
01/05/2024;13:00;28,4;73;1;1009,1;554
01/05/2024;14:00;28,4;74;1;1008,3;104
01/05/2024;15:00;27,8;76;0,9;1007,9;66
01/05/2024;16:00;28,1;75;0,8;1007,7;50
01/05/2024;17:00;28,2;76;0,6;1007,9;30
01/05/2024;18:00;27,1;80;0,6;1008;2
01/05/2024;19:00;26,2;86;0;1008;0
01/05/2024;20:00;25,6;88;0;1008,2;0
01/05/2024;21:00;25,2;90;0;1008,3;0
01/05/2024;22:00;25,1;90;0;1008,2;0
01/05/2024;23:00;25,1;89;0;1007,9;0
01/05/2024;24:00:00;24,8;88;0;1007,4;0
02/05/2024;01:00;24,4;87;0,5;1006,9;0
02/05/2024;02:00;23,9;86;0;1006,3;0
02/05/2024;03:00;23,4;86;0;1006;0
02/05/2024;04:00;23,6;83;0;1005,8;0
02/05/2024;05:00;24,2;74;0,5;1005,7;0
02/05/2024;06:00;26,5;56;0,7;1006;0
02/05/2024;07:00;27,1;53;0,7;1006,6;1
02/05/2024;08:00;27,8;51;1;1007,3;20
02/05/2024;09:00;29,3;48;1;1007,6;33
02/05/2024;10:00;31,3;44;1;1007,6;49
02/05/2024;11:00;33,6;39;1;1007,2;526
02/05/2024;12:00;35,8;32;1,3;1006,4;723
02/05/2024;13:00;36,7;29;1,6;1005,8;659
02/05/2024;14:00;36,7;30;1,4;1005;139
02/05/2024;15:00;35,3;37;1;1004,6;46
02/05/2024;16:00;32,4;48;0,8;1004,5;42
02/05/2024;17:00;30,7;59;1;1004,8;29
02/05/2024;18:00;29,1;66;0;1005,4;2
02/05/2024;19:00;28,8;64;0;1006;0
02/05/2024;20:00;28,2;66;0;1006,7;0
02/05/2024;21:00;27,3;65;0;1007;0
02/05/2024;22:00;27,4;68;0,7;1007,9;0
02/05/2024;23:00;25,8;85;1,1;1009,1;0
02/05/2024;24:00:00;25,5;81;0,9;1009,5;0
03/05/2024;01:00;25,5;78;0,7;1009,4;0
03/05/2024;02:00;25;76;0,6;1009,1;0
03/05/2024;03:00;24,6;76;0,5;1008,7;0
03/05/2024;04:00;24,4;75;0;1008,8;0
03/05/2024;05:00;23,9;81;0;1008,9;0
03/05/2024;06:00;23,6;81;0;1009,2;0
03/05/2024;07:00;23,6;80;0;1009,8;1
03/05/2024;08:00;24,1;77;0;1010,5;19
03/05/2024;09:00;25,7;72;0,6;1011;53
03/05/2024;10:00;27,7;62;1;1011,5;75
03/05/2024;11:00;27,4;68;1;1011,8;512
03/05/2024;12:00;28,7;58;0,9;1011;698
03/05/2024;13:00;29,3;50;1;1010;629
03/05/2024;14:00;28,9;56;1,3;1009,3;135
03/05/2024;15:00;28,8;56;1,2;1009,1;61
03/05/2024;16:00;28;59;1,2;1009,6;51
03/05/2024;17:00;26,9;61;0,9;1010,2;25
03/05/2024;18:00;26,5;66;1,1;1010,6;1
03/05/2024;19:00;25,9;75;1;1011;0
03/05/2024;20:00;25,5;79;0,9;1011,4;0
03/05/2024;21:00;25,3;79;0,9;1011,7;0
03/05/2024;22:00;24,7;81;0,8;1012,1;0
03/05/2024;23:00;24,6;82;0,9;1012,1;0
03/05/2024;24:00:00;24,2;84;0,6;1012,1;0
04/05/2024;01:00;23,8;86;0;1011,9;0
04/05/2024;02:00;23,2;88;0;1011,5;0
04/05/2024;03:00;23;85;0;1011,2;0
04/05/2024;04:00;22,9;84;0;1011,1;0
04/05/2024;05:00;22,6;87;0;1011,1;0
04/05/2024;06:00;22,1;88;0;1011,2;0
04/05/2024;07:00;22,3;87;0;1012;4
04/05/2024;08:00;23,2;84;0,5;1012,7;26
04/05/2024;09:00;24,4;82;1;1013,1;46
04/05/2024;10:00;25,5;78;0,7;1013,1;57
04/05/2024;11:00;27,5;70;1;1012,7;490
04/05/2024;12:00;27,8;72;1,1;1012;690
04/05/2024;13:00;27,1;76;1,2;1011,6;634
04/05/2024;14:00;26,6;77;1,4;1011,2;132
04/05/2024;15:00;26,5;75;1,1;1010,9;55
04/05/2024;16:00;26,8;73;0,9;1010,9;46
04/05/2024;17:00;26,1;77;0,6;1011,4;28
04/05/2024;18:00;25,5;79;0,3;1011,8;2
04/05/2024;19:00;25,4;81;0,6;1012,1;0
04/05/2024;20:00;25,1;83;0,5;1012,6;0
04/05/2024;21:00;24,7;85;0;1013,1;0
04/05/2024;22:00;24,5;87;0;1013,4;0
04/05/2024;23:00;24,4;88;0;1013,5;0
04/05/2024;24:00:00;24;89;0;1013,5;0
05/05/2024;01:00;23,7;91;0;1013,2;0
05/05/2024;02:00;23,3;92;0;1012,7;0
05/05/2024;03:00;23;93;0;1012,5;0
05/05/2024;04:00;24,3;92;0,5;1012,8;0
05/05/2024;05:00;24,5;91;0,4;1012,9;0
05/05/2024;06:00;24,7;90;0,6;1013,3;0
05/05/2024;07:00;24,8;90;0,5;1013,8;1
05/05/2024;08:00;24,8;89;0,4;1014,3;31
05/05/2024;09:00;25,3;86;0,8;1014,7;84
05/05/2024;10:00;25,9;82;0,7;1014,8;68
05/05/2024;11:00;27,5;77;1,2;1014,6;488
05/05/2024;12:00;28,2;76;1;1014,1;696
05/05/2024;13:00;27,9;76;1,1;1013,5;624
05/05/2024;14:00;28;75;1,1;1012,7;148
05/05/2024;15:00;27,7;76;1,6;1012,3;120
05/05/2024;16:00;26,6;80;1,2;1012,5;64
05/05/2024;17:00;25,8;83;1;1013;14
05/05/2024;18:00;25,2;86;1,1;1013,7;0
05/05/2024;19:00;24,9;87;0,7;1013,9;0
05/05/2024;20:00;24,9;87;0,6;1013,9;0
05/05/2024;21:00;24,1;90;0;1013,8;0
05/05/2024;22:00;23,7;92;0;1013,7;0
05/05/2024;23:00;23,6;92;0;1013,8;0
05/05/2024;24:00:00;23,9;90;0,6;1013,9;0
06/05/2024;01:00;23,8;88;0;1013,7;0
06/05/2024;02:00;23,2;89;0;1013,3;0
06/05/2024;03:00;22,6;91;0;1013;0
06/05/2024;04:00;22,8;89;0;1013;0
06/05/2024;05:00;22,7;89;0;1013,1;0
06/05/2024;06:00;22,8;87;0;1013,4;0
06/05/2024;07:00;22,7;88;0,5;1013,8;1
06/05/2024;08:00;23;86;0,5;1013,9;49
06/05/2024;09:00;24;82;0,6;1013,9;79
06/05/2024;10:00;24,8;77;0,7;1014;67
06/05/2024;11:00;26,9;69;1,1;1013,5;482
06/05/2024;12:00;28,6;66;1,2;1012,7;722
06/05/2024;13:00;29,2;62;1,1;1011,6;661
06/05/2024;14:00;29,5;61;1;1010,6;99
06/05/2024;15:00;30,1;55;1,1;1009,6;43
06/05/2024;16:00;29,7;56;1,1;1009,2;41
06/05/2024;17:00;28,8;60;1;1009,3;23
06/05/2024;18:00;27,3;67;0,6;1009,7;1
06/05/2024;19:00;25,9;76;0,6;1010,2;0
06/05/2024;20:00;25;81;0;1010,7;0
06/05/2024;21:00;24,6;83;0;1011,1;0
06/05/2024;22:00;24,1;86;0;1011,2;0
06/05/2024;23:00;23,6;88;0;1011,2;0
06/05/2024;24:00:00;23,2;89;0;1011,3;0
07/05/2024;01:00;22,7;89;0;1011,1;0
07/05/2024;02:00;22,7;90;0;1010,7;0
07/05/2024;03:00;22,2;90;0;1010,4;0
07/05/2024;04:00;21,8;91;0;1009,9;0
07/05/2024;05:00;21,8;91;0;1009,6;0
07/05/2024;06:00;21,6;91;0;1009,9;0
07/05/2024;07:00;21,6;92;0;1010,5;1
07/05/2024;08:00;22,4;87;0,6;1010,8;16
07/05/2024;09:00;24,8;76;0,5;1011,1;26
07/05/2024;10:00;28,5;61;0,7;1011,7;43
07/05/2024;11:00;30,5;52;1;1011,9;449
07/05/2024;12:00;32;49;0,8;1011,3;706
07/05/2024;13:00;31,9;52;1,1;1010,5;627
07/05/2024;14:00;32,5;51;1,5;1009,6;98
07/05/2024;15:00;32,7;48;1,1;1008,9;44
07/05/2024;16:00;31,7;47;1,1;1008,6;35
07/05/2024;17:00;30,8;49;1;1008,5;20
07/05/2024;18:00;29,6;49;0,8;1008,8;1
07/05/2024;19:00;28;52;0;1009,2;0
07/05/2024;20:00;27;61;0;1009,7;0
07/05/2024;21:00;26,5;70;0;1010,1;0
07/05/2024;22:00;25,8;73;0;1010,2;0
07/05/2024;23:00;25,2;76;0;1010,4;0
07/05/2024;24:00:00;24,7;77;0;1010,2;0
08/05/2024;01:00;24,5;78;0;1009,9;0
08/05/2024;02:00;24,1;80;0;1009,6;0
08/05/2024;03:00;23,8;80;0;1009,1;0
08/05/2024;04:00;23,9;80;0,6;1008,8;0
08/05/2024;05:00;23,4;83;0;1008,6;0
08/05/2024;06:00;23,1;84;0;1008,7;0
08/05/2024;07:00;23,1;83;0;1009,1;1
08/05/2024;08:00;24,2;79;0,7;1009,6;14
08/05/2024;09:00;26,9;66;0,6;1010;26
08/05/2024;10:00;29,7;51;1;1010,2;42
08/05/2024;11:00;32;41;0,9;1010,3;412
08/05/2024;12:00;34;36;1;1009,9;713
08/05/2024;13:00;34,7;35;0,9;1009,5;629
08/05/2024;14:00;34,8;34;0,9;1009,2;144
08/05/2024;15:00;33,8;40;1;1009;53
08/05/2024;16:00;33;46;0,9;1009;39
08/05/2024;17:00;31,9;47;0,9;1009,2;21
08/05/2024;18:00;30,1;47;0,9;1009,6;1
08/05/2024;19:00;28,5;58;0,6;1010,4;0
08/05/2024;20:00;27,7;61;0;1011,1;0
08/05/2024;21:00;27,2;65;0;1011,4;0
08/05/2024;22:00;26,6;68;0;1011,4;0
08/05/2024;23:00;25,3;75;0;1011,6;0
08/05/2024;24:00:00;25,4;73;0;1011,8;0
09/05/2024;01:00;25,6;72;0;1011,7;0
09/05/2024;02:00;25;76;0,4;1011,4;0
09/05/2024;03:00;25,5;68;0,6;1011;0
09/05/2024;04:00;27,5;52;0,7;1010,4;0
09/05/2024;05:00;28,6;47;0,8;1010,3;0
09/05/2024;06:00;28,2;48;0,7;1010,5;0
09/05/2024;07:00;27,5;51;0,8;1011;0
09/05/2024;08:00;27,5;52;0,7;1011,7;14
09/05/2024;09:00;29,2;47;0,9;1012,3;29
09/05/2024;10:00;30,9;43;0,8;1012,8;52
09/05/2024;11:00;32,3;41;0,7;1012,6;256
09/05/2024;12:00;33,3;41;0,9;1012,2;462
09/05/2024;13:00;34;41;1,1;1011,9;542
09/05/2024;14:00;28,3;74;1,2;1012,3;144
09/05/2024;15:00;27;81;1,4;1012,7;94
09/05/2024;16:00;26,5;83;1;1012,9;35
09/05/2024;17:00;26,2;83;1,4;1013,1;15
09/05/2024;18:00;25,8;83;1,8;1013,7;0
09/05/2024;19:00;25,7;81;1,6;1014;0
09/05/2024;20:00;25,5;80;1,4;1014,4;0
09/05/2024;21:00;25,5;81;1,3;1014,8;0
09/05/2024;22:00;23,9;92;1;1014,9;0
09/05/2024;23:00;24,2;90;1,1;1015,1;0
09/05/2024;24:00:00;24,2;89;0,7;1015;0
10/05/2024;01:00;24,3;87;0,9;1014,8;0
10/05/2024;02:00;24,3;87;0,9;1014,4;0
10/05/2024;03:00;24,3;87;0,7;1013,9;0
10/05/2024;04:00;23,9;89;0;1013,6;0
10/05/2024;05:00;24,1;88;0,5;1013,5;0
